item_lot_id	lot_name	slot	item_category	item_id	item_param_name	normalized_runtime_id	raw_runtime_descriptor	quantity	base_points	slot_acquisition_flag	generic_acquisition_flag	all_acquisition_flags
101630230	宝死体_釣る配置【レベル3_トゥメル】3F　候補4	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	1	100	0	52901600	52901600
101630240	宝死体_釣る配置【レベル3_トゥメル】3F　候補5	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	1	100	0	52901600	52901600
101630250	宝死体_釣る配置【レベル3_トゥメル】3F　候補6	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	2	100	0	52901600	52901600
101630260	宝死体_釣る配置【レベル3_トゥメル】3F　候補7	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	1	100	0	52901600	52901600
101630270	宝死体_釣る配置【レベル3_トゥメル】3F　候補8	01	4	1410	道標	0x40000582	0xB0000582	1	100	0	52901600	52901600
101630280	宝死体_釣る配置【レベル3_トゥメル】3F　候補9	01	4	1514	ソウル【4】	0x400005EA	0xB00005EA	1	100	0	52901600	52901600
101630290	宝死体_釣る配置【レベル3_トゥメル】3F　候補10	01	4	1270	HP回復不可	0x400004F6	0xB00004F6	1	100	0	52901600	52901600
101630300	宝死体_釣る配置【レベル3_トゥメル】4F　候補1	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	5	100	0	52901600	52901600
101630310	宝死体_釣る配置【レベル3_トゥメル】4F　候補2	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	2	100	0	52901600	52901600
101630320	宝死体_釣る配置【レベル3_トゥメル】4F　候補3	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	2	100	0	52901600	52901600
101630330	宝死体_釣る配置【レベル3_トゥメル】4F　候補4	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	1	100	0	52901600	52901600
101630340	宝死体_釣る配置【レベル3_トゥメル】4F　候補5	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	1	100	0	52901600	52901600
101630350	宝死体_釣る配置【レベル3_トゥメル】4F　候補6	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	2	100	0	52901600	52901600
101630360	宝死体_釣る配置【レベル3_トゥメル】4F　候補7	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	1	100	0	52901600	52901600
101630370	宝死体_釣る配置【レベル3_トゥメル】4F　候補8	01	4	1410	道標	0x40000582	0xB0000582	1	100	0	52901600	52901600
101630380	宝死体_釣る配置【レベル3_トゥメル】4F　候補9	01	4	1515	ソウル【5】	0x400005EB	0xB00005EB	1	100	0	52901600	52901600
101630390	宝死体_釣る配置【レベル3_トゥメル】4F　候補10	01	4	1270	HP回復不可	0x400004F6	0xB00004F6	1	100	0	52901600	52901600
101631000	宝死体_釣る配置【レベル3_僻墓】1F　候補1	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	2	100	0	52901600	52901600
101631010	宝死体_釣る配置【レベル3_僻墓】1F　候補2	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	1	100	0	52901600	52901600
101631020	宝死体_釣る配置【レベル3_僻墓】1F　候補3	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	1	100	0	52901600	52901600
101631030	宝死体_釣る配置【レベル3_僻墓】1F　候補4	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	2	100	0	52901600	52901600
101631040	宝死体_釣る配置【レベル3_僻墓】1F　候補5	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	1	100	0	52901600	52901600
101631050	宝死体_釣る配置【レベル3_僻墓】1F　候補6	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	1	100	0	52901600	52901600
101631060	宝死体_釣る配置【レベル3_僻墓】1F　候補7	01	4	1230	石ころ	0x400004CE	0xB00004CE	1	100	0	52901600	52901600
101631070	宝死体_釣る配置【レベル3_僻墓】1F　候補8	01	4	1230	石ころ	0x400004CE	0xB00004CE	1	100	0	52901600	52901600
101631080	宝死体_釣る配置【レベル3_僻墓】1F　候補9	01	4	1230	石ころ	0x400004CE	0xB00004CE	1	100	0	52901600	52901600
101631090	宝死体_釣る配置【レベル3_僻墓】1F　候補10	01	4	1230	石ころ	0x400004CE	0xB00004CE	1	100	0	52901600	52901600
101631100	宝死体_釣る配置【レベル3_僻墓】2F　候補1	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	2	100	0	52901600	52901600
101631110	宝死体_釣る配置【レベル3_僻墓】2F　候補2	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	1	100	0	52901600	52901600
101631120	宝死体_釣る配置【レベル3_僻墓】2F　候補3	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	1	100	0	52901600	52901600
101631130	宝死体_釣る配置【レベル3_僻墓】2F　候補4	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	5	100	0	52901600	52901600
101631140	宝死体_釣る配置【レベル3_僻墓】2F　候補5	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	2	100	0	52901600	52901600
101631150	宝死体_釣る配置【レベル3_僻墓】2F　候補6	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	1	100	0	52901600	52901600
101631160	宝死体_釣る配置【レベル3_僻墓】2F　候補7	01	4	1230	石ころ	0x400004CE	0xB00004CE	1	100	0	52901600	52901600
101631170	宝死体_釣る配置【レベル3_僻墓】2F　候補8	01	4	1230	石ころ	0x400004CE	0xB00004CE	1	100	0	52901600	52901600
101631180	宝死体_釣る配置【レベル3_僻墓】2F　候補9	01	4	1513	ソウル【3】	0x400005E9	0xB00005E9	1	100	0	52901600	52901600
101631190	宝死体_釣る配置【レベル3_僻墓】2F　候補10	01	4	1100	毒・出血回復薬	0x4000044C	0xB000044C	1	100	0	52901600	52901600
101631200	宝死体_釣る配置【レベル3_僻墓】3F　候補1	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	2	100	0	52901600	52901600
101631210	宝死体_釣る配置【レベル3_僻墓】3F　候補2	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	1	100	0	52901600	52901600
101631220	宝死体_釣る配置【レベル3_僻墓】3F　候補3	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	1	100	0	52901600	52901600
101631230	宝死体_釣る配置【レベル3_僻墓】3F　候補4	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	5	100	0	52901600	52901600
101631240	宝死体_釣る配置【レベル3_僻墓】3F　候補5	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	2	100	0	52901600	52901600
101631250	宝死体_釣る配置【レベル3_僻墓】3F　候補6	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	1	100	0	52901600	52901600
101631260	宝死体_釣る配置【レベル3_僻墓】3F　候補7	01	4	1230	石ころ	0x400004CE	0xB00004CE	1	100	0	52901600	52901600
101631270	宝死体_釣る配置【レベル3_僻墓】3F　候補8	01	4	1230	石ころ	0x400004CE	0xB00004CE	1	100	0	52901600	52901600
101631280	宝死体_釣る配置【レベル3_僻墓】3F　候補9	01	4	1514	ソウル【4】	0x400005EA	0xB00005EA	1	100	0	52901600	52901600
101631290	宝死体_釣る配置【レベル3_僻墓】3F　候補10	01	4	1310	エンチャント【魔法】	0x4000051E	0xB000051E	1	100	0	52901600	52901600
101631300	宝死体_釣る配置【レベル3_僻墓】4F　候補1	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	2	100	0	52901600	52901600
101631310	宝死体_釣る配置【レベル3_僻墓】4F　候補2	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	1	100	0	52901600	52901600
101631320	宝死体_釣る配置【レベル3_僻墓】4F　候補3	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	1	100	0	52901600	52901600
101631330	宝死体_釣る配置【レベル3_僻墓】4F　候補4	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	5	100	0	52901600	52901600
101631340	宝死体_釣る配置【レベル3_僻墓】4F　候補5	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	2	100	0	52901600	52901600
101631350	宝死体_釣る配置【レベル3_僻墓】4F　候補6	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	1	100	0	52901600	52901600
101631360	宝死体_釣る配置【レベル3_僻墓】4F　候補7	01	4	1230	石ころ	0x400004CE	0xB00004CE	1	100	0	52901600	52901600
101631370	宝死体_釣る配置【レベル3_僻墓】4F　候補8	01	4	1230	石ころ	0x400004CE	0xB00004CE	1	100	0	52901600	52901600
101631380	宝死体_釣る配置【レベル3_僻墓】4F　候補9	01	4	1515	ソウル【5】	0x400005EB	0xB00005EB	1	100	0	52901600	52901600
101631390	宝死体_釣る配置【レベル3_僻墓】4F　候補10	01	4	1310	エンチャント【魔法】	0x4000051E	0xB000051E	1	100	0	52901600	52901600
101640000	宝死体_釣る配置【レベル4_トゥメル】1F　候補1	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	2	100	0	52901600	52901600
101640010	宝死体_釣る配置【レベル4_トゥメル】1F　候補2	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	2	100	0	52901600	52901600
101640020	宝死体_釣る配置【レベル4_トゥメル】1F　候補3	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	1	100	0	52901600	52901600
101640030	宝死体_釣る配置【レベル4_トゥメル】1F　候補4	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	1	100	0	52901600	52901600
101640040	宝死体_釣る配置【レベル4_トゥメル】1F　候補5	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	2	100	0	52901600	52901600
101640050	宝死体_釣る配置【レベル4_トゥメル】1F　候補6	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	2	100	0	52901600	52901600
101640060	宝死体_釣る配置【レベル4_トゥメル】1F　候補7	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	1	100	0	52901600	52901600
101640070	宝死体_釣る配置【レベル4_トゥメル】1F　候補8	01	4	1410	道標	0x40000582	0xB0000582	1	100	0	52901600	52901600
101640080	宝死体_釣る配置【レベル4_トゥメル】1F　候補9	01	4	1410	道標	0x40000582	0xB0000582	1	100	0	52901600	52901600
101640090	宝死体_釣る配置【レベル4_トゥメル】1F　候補10	01	4	1410	道標	0x40000582	0xB0000582	1	100	0	52901600	52901600
101640100	宝死体_釣る配置【レベル4_トゥメル】2F　候補1	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	5	100	0	52901600	52901600
101640110	宝死体_釣る配置【レベル4_トゥメル】2F　候補2	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	2	100	0	52901600	52901600
101640120	宝死体_釣る配置【レベル4_トゥメル】2F　候補3	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	2	100	0	52901600	52901600
101640130	宝死体_釣る配置【レベル4_トゥメル】2F　候補4	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	1	100	0	52901600	52901600
101640140	宝死体_釣る配置【レベル4_トゥメル】2F　候補5	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	1	100	0	52901600	52901600
101640150	宝死体_釣る配置【レベル4_トゥメル】2F　候補6	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	2	100	0	52901600	52901600
101640160	宝死体_釣る配置【レベル4_トゥメル】2F　候補7	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	1	100	0	52901600	52901600
101640170	宝死体_釣る配置【レベル4_トゥメル】2F　候補8	01	4	1410	道標	0x40000582	0xB0000582	1	100	0	52901600	52901600
101640180	宝死体_釣る配置【レベル4_トゥメル】2F　候補9	01	4	1516	ソウル【6】	0x400005EC	0xB00005EC	1	100	0	52901600	52901600
101640190	宝死体_釣る配置【レベル4_トゥメル】2F　候補10	01	4	1200	火炎壺	0x400004B0	0xB00004B0	1	100	0	52901600	52901600
101640200	宝死体_釣る配置【レベル4_トゥメル】3F　候補1	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	5	100	0	52901600	52901600
101640210	宝死体_釣る配置【レベル4_トゥメル】3F　候補2	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	2	100	0	52901600	52901600
101640220	宝死体_釣る配置【レベル4_トゥメル】3F　候補3	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	2	100	0	52901600	52901600
101640230	宝死体_釣る配置【レベル4_トゥメル】3F　候補4	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	1	100	0	52901600	52901600
101640240	宝死体_釣る配置【レベル4_トゥメル】3F　候補5	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	1	100	0	52901600	52901600
101640250	宝死体_釣る配置【レベル4_トゥメル】3F　候補6	01	4	1500	SAN値回復＋1	0x400005DC	0xB00005DC	1	100	0	52901600	52901600
101640260	宝死体_釣る配置【レベル4_トゥメル】3F　候補7	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	1	100	0	52901600	52901600
101640270	宝死体_釣る配置【レベル4_トゥメル】3F　候補8	01	4	1410	道標	0x40000582	0xB0000582	1	100	0	52901600	52901600
101640280	宝死体_釣る配置【レベル4_トゥメル】3F　候補9	01	4	1517	ソウル【7】	0x400005ED	0xB00005ED	1	100	0	52901600	52901600
101640290	宝死体_釣る配置【レベル4_トゥメル】3F　候補10	01	4	1270	HP回復不可	0x400004F6	0xB00004F6	1	100	0	52901600	52901600
101640300	宝死体_釣る配置【レベル4_トゥメル】4F　候補1	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	5	100	0	52901600	52901600
101640310	宝死体_釣る配置【レベル4_トゥメル】4F　候補2	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	2	100	0	52901600	52901600
101640320	宝死体_釣る配置【レベル4_トゥメル】4F　候補3	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	2	100	0	52901600	52901600
101640330	宝死体_釣る配置【レベル4_トゥメル】4F　候補4	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	1	100	0	52901600	52901600
101640340	宝死体_釣る配置【レベル4_トゥメル】4F　候補5	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	1	100	0	52901600	52901600
101640350	宝死体_釣る配置【レベル4_トゥメル】4F　候補6	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	2	100	0	52901600	52901600
101640360	宝死体_釣る配置【レベル4_トゥメル】4F　候補7	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	1	100	0	52901600	52901600
101640370	宝死体_釣る配置【レベル4_トゥメル】4F　候補8	01	4	1410	道標	0x40000582	0xB0000582	1	100	0	52901600	52901600
101640380	宝死体_釣る配置【レベル4_トゥメル】4F　候補9	01	4	1518	ソウル【8】	0x400005EE	0xB00005EE	1	100	0	52901600	52901600
101640390	宝死体_釣る配置【レベル4_トゥメル】4F　候補10	01	4	1270	HP回復不可	0x400004F6	0xB00004F6	1	100	0	52901600	52901600
101642000	宝死体_釣る配置【レベル4_ローラン】1F　候補1	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	2	100	0	52901600	52901600
101642010	宝死体_釣る配置【レベル4_ローラン】1F　候補2	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	2	100	0	52901600	52901600
101642020	宝死体_釣る配置【レベル4_ローラン】1F　候補3	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	2	100	0	52901600	52901600
101642030	宝死体_釣る配置【レベル4_ローラン】1F　候補4	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	1	100	0	52901600	52901600
101642040	宝死体_釣る配置【レベル4_ローラン】1F　候補5	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	1	100	0	52901600	52901600
101642050	宝死体_釣る配置【レベル4_ローラン】1F　候補6	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	1	100	0	52901600	52901600
101642060	宝死体_釣る配置【レベル4_ローラン】1F　候補7	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	1	100	0	52901600	52901600
101642070	宝死体_釣る配置【レベル4_ローラン】1F　候補8	01	4	1410	道標	0x40000582	0xB0000582	1	100	0	52901600	52901600
101642080	宝死体_釣る配置【レベル4_ローラン】1F　候補9	01	4	1410	道標	0x40000582	0xB0000582	1	100	0	52901600	52901600
101642090	宝死体_釣る配置【レベル4_ローラン】1F　候補10	01	4	1410	道標	0x40000582	0xB0000582	1	100	0	52901600	52901600
101642100	宝死体_釣る配置【レベル4_ローラン】2F　候補1	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	5	100	0	52901600	52901600
101642110	宝死体_釣る配置【レベル4_ローラン】2F　候補2	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	2	100	0	52901600	52901600
101642120	宝死体_釣る配置【レベル4_ローラン】2F　候補3	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	2	100	0	52901600	52901600
101642130	宝死体_釣る配置【レベル4_ローラン】2F　候補4	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	2	100	0	52901600	52901600
101642140	宝死体_釣る配置【レベル4_ローラン】2F　候補5	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	1	100	0	52901600	52901600
101642150	宝死体_釣る配置【レベル4_ローラン】2F　候補6	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	1	100	0	52901600	52901600
101642160	宝死体_釣る配置【レベル4_ローラン】2F　候補7	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	1	100	0	52901600	52901600
101642170	宝死体_釣る配置【レベル4_ローラン】2F　候補8	01	4	1410	道標	0x40000582	0xB0000582	1	100	0	52901600	52901600
101642180	宝死体_釣る配置【レベル4_ローラン】2F　候補9	01	4	1515	ソウル【5】	0x400005EB	0xB00005EB	1	100	0	52901600	52901600
101642190	宝死体_釣る配置【レベル4_ローラン】2F　候補10	01	4	1260	獣誘い	0x400004EC	0xB00004EC	1	100	0	52901600	52901600
101642200	宝死体_釣る配置【レベル4_ローラン】3F　候補1	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	5	100	0	52901600	52901600
